CSCストアコード,都道府県,店舗名,お気に入り店舗QRのURL,画像名,屋号,画像表示開始日,画像表示終了日,市町村,住所,緯度,経度
0000056970,高知県,マルナカ土佐店,https://www.the-fuji.com/maxvalu/store/shop/kochi/m_tosa.html,,株式会社フジ,,,土佐市,蓮池字池ノ尻1119,33.494608,133.411205
0000078710,高知県,マルナカ土佐山田店,https://www.the-fuji.com/maxvalu/store/shop/kochi/m_tosayamada.html,,株式会社フジ,,,香美市,土佐山田町秦山町3-2-29,33.60706,133.677105
0000079400,高知県,マルナカ長浜店,https://www.the-fuji.com/maxvalu/store/shop/kochi/m_nagahama.html,,株式会社フジ,,,高知市,長浜5181-1,33.496283,133.550741
0000078310,高知県,マルナカ奈半利店,https://www.the-fuji.com/maxvalu/store/shop/kochi/m_nahari.html,,株式会社フジ,,,安芸郡奈半利町,水門乙1305-9,33.423493,134.018246
0000078360,高知県,マルナカ野市店,https://www.the-fuji.com/maxvalu/store/shop/kochi/m_noichi.html,,株式会社フジ,,,香南市,野市町西野ヌノ丸2700-2,33.562809,133.701541
0000078020,高知県,マルナカ百石店,https://www.the-fuji.com/maxvalu/store/shop/kochi/m_hyakkoku.html,,株式会社フジ,,,高知市,百石町2-141,33.547498,133.541737
0000018400,福岡県,イオン甘木店,https://tenpo.aeon-kyushu.info/aeon/detail/amagi/?is_browser=true,,イオン九州株式会社,,,朝倉市,甘木380,33.405351,130.65397
0000049000,福岡県,イオン大野城店,https://tenpo.aeon-kyushu.info/aeon/detail/onojo/?is_browser=true,,イオン九州株式会社,,,大野城市,錦町4-1-1,33.537801,130.476199
00000M1560,福岡県,イオンモール大牟田,https://omuta-aeonmall.com,,イオンモール株式会社,,,大牟田市,岬町3-4,33.030659,130.428212
0000008090,福岡県,イオン大牟田店,https://tenpo.aeon-kyushu.info/aeon/detail/omuta/?is_browser=true,,イオン九州株式会社,,,大牟田市,岬町3-4,33.0307457,130.4261113
0000049150,福岡県,イオン小郡店,https://tenpo.aeon-kyushu.info/aeon/detail/ogori/?is_browser=true,,イオン九州株式会社,,,小郡市,大保字弓場110,33.408911,130.564398
0000091850,福岡県,イオン乙金店,https://tenpo.aeon-kyushu.info/aeon/detail/otogana/?is_browser=true,,イオン九州株式会社,,,大野城市,乙金3-24-1,33.547337,130.496497
0000019691,福岡県,イオンモール香椎浜,https://tenpo.aeon-kyushu.info/aeonmall/detail/kashiihama-aeonmall/?is_browser=true,,イオン九州株式会社,,,福岡市東区,香椎浜3-12-1,33.657158,130.430125
0000019690,福岡県,イオン香椎浜店,https://tenpo.aeon-kyushu.info/detail/kashihama/?is_browser=true,,イオン九州株式会社,,,福岡市東区,香椎浜3-12-1,33.65750816,130.430062
0000806100,福岡県,イオンスタイル笹丘,https://tenpo.aeon-kyushu.info/aeon/detail/sasaoka/?is_browser=true,,イオン九州株式会社,,,福岡市中央区,笹丘1-28-74,33.565459,130.376823
0000092500,福岡県,イオンショッパーズ福岡,https://tenpo.aeon-kyushu.info/aeon/detail/shoppers-fukuoka/?is_browser=true,,イオン九州株式会社,,,福岡市中央区,天神4-4-11,33.593967,130.398341
00000M1558,福岡県,イオンモール筑紫野,https://chikushino-aeonmall.com/,,イオンモール株式会社,,,筑紫野市,立明寺434-1,33.481119,130.526821
0000008080,福岡県,イオン筑紫野店,https://tenpo.aeon-kyushu.info/aeon/detail/chikushino/?is_browser=true,,イオン九州株式会社,,,筑紫野市,大字立明寺434-1,33.4807232,130.5256301
0000049080,福岡県,イオン戸畑店,https://tenpo.aeon-kyushu.info/aeon/detail/tobata/?is_browser=true,,イオン九州株式会社,,,北九州市戸畑区,汐井町2-2,33.895941,130.819859
0000716380,福岡県,イオンなかま店,https://tenpo.aeon-kyushu.info/aeon/detail/nakama/?is_browser=true,,イオン九州株式会社,,,中間市,上蓮花寺1-1-1,33.8233127,130.722301
00000M1556,福岡県,イオンモール直方,https://nogata-aeonmall.com,,イオンモール株式会社,,,直方市,湯野原2-1-1,33.768685,130.749855
0000019730,福岡県,イオン直方店,https://tenpo.aeon-kyushu.info/aeon/detail/nogata/?is_browser=true,,イオン九州株式会社,,,直方市,湯野原2-1-1,33.7695578,130.7487856
0000804960,福岡県,イオン野芥店,https://tenpo.aeon-kyushu.info/aeon/detail/noke/?is_browser=true,,イオン九州株式会社,,,福岡市早良区,野芥2-1-6,33.548581,130.347207
0000018991,福岡県,イオンモール福岡伊都,https://tenpo.aeon-kyushu.info/aeonmall/detail/fukuokaito-aeonmall/?is_browser=true,,イオン九州株式会社,,,福岡市西区,北原1-2-1,33.577495,130.258537
0000018990,福岡県,イオン福岡伊都店,https://tenpo.aeon-kyushu.info/detail/fukuokaito/?is_browser=true,,イオン九州株式会社,,,福岡市西区,北原1-2-1,33.5770309,130.2568457
0000049040,福岡県,イオン福岡東店,https://tenpo.aeon-kyushu.info/aeon/detail/fukuokahigashi/?is_browser=true,,イオン九州株式会社,,,糟屋郡志免町,別府北2-14-1,33.608078,130.452976
00000M1549,福岡県,イオンモール福岡,https://fukuoka-aeonmall.com,,イオンモール株式会社,,,糟屋郡粕屋町,酒殿字老ノ木192-1,33.596798,130.48029
0000019720,福岡県,イオン福岡店,https://tenpo.aeon-kyushu.info/aeon/detail/fukuoka/?is_browser=true,,イオン九州株式会社,,,糟屋郡粕屋町,大字酒殿字老ノ木192-1,33.59534755,130.4811048
00000M1562,福岡県,イオンモール福津,https://fukutsu-aeonmall.com/,,イオンモール株式会社,,,福津市,日蒔野6-16-1,33.753413,130.493975
0000019870,福岡県,イオン福津店,https://tenpo.aeon-kyushu.info/aeon/detail/fukutsu/?is_browser=true,,イオン九州株式会社,,,福津市,日蒔野6-16-1,33.752626,130.492458
0000804880,福岡県,イオン二日市店,https://tenpo.aeon-kyushu.info/aeon/detail/futsukaichi/?is_browser=true,,イオン九州株式会社,,,筑紫野市,二日市北2-2-1,33.502766,130.518797
0000018330,福岡県,イオン穂波店,https://tenpo.aeon-kyushu.info/aeon/detail/honami/?is_browser=true,,イオン九州株式会社,,,飯塚市,枝国長浦666-48,33.637226,130.673532
0000806920,福岡県,イオンマリナタウン店,https://tenpo.aeon-kyushu.info/aeon/detail/marina-town/?is_browser=true,,イオン九州株式会社,,,福岡市西区,豊浜3-1-10,33.589594,130.333973
00000M1575,福岡県,イオンモール八幡東,https://www.aeon.jp/sc/yahatahigashi/,,イオンモール株式会社,,,北九州市八幡東区,東田3-2-102,33.87041,130.811519
0000019710,福岡県,イオン八幡東店,https://tenpo.aeon-kyushu.info/aeon/detail/yahatahigashi/?is_browser=true,,イオン九州株式会社,,,北九州市八幡東区,東田3-2-102,33.8706222,130.8101797
0000019620,福岡県,イオン若松店,https://tenpo.aeon-kyushu.info/aeon/detail/wakamatsu/?is_browser=true,,イオン九州株式会社,,,北九州市若松区,ニ島1-3-1,33.89203,130.742795
0000008620,福岡県,イオン大木店,https://tenpo.aeon-kyushu.info/aeon/detail/ohki/?is_browser=true,,イオン九州株式会社,,,三潴郡大木町,大字蛭池1200,33.220745,130.447126
0000008630,福岡県,イオン岡垣店,https://tenpo.aeon-kyushu.info/aeon/detail/okagaki/?is_browser=true,,イオン九州株式会社,,,遠賀郡岡垣町,大字黒山338-1,33.862576,130.630972
0000008640,福岡県,イオン糸島店,https://tenpo.aeon-kyushu.info/aeon/detail/itoshima/?is_browser=true,,イオン九州株式会社,,,糸島市,志摩津和崎29-1,33.580156,130.186616
0000055090,福岡県,ザ・ビッグエクスプレス粕屋店,https://tenpo.aeon-kyushu.info/big/detail/big-kasuya/?is_browser=true,,イオン九州株式会社,,,糟屋郡粕屋町,長者原西3-7-1,33.618067,130.465246
0000055070,福岡県,ザ・ビッグエクスプレス北野店,https://tenpo.aeon-kyushu.info/big/detail/big-kitano/?is_browser=true,,イオン九州株式会社,,,久留米市,北野町高良1050,33.340501,130.574287
0000095390,福岡県,ザ・ビッグエクスプレス小倉足立店,https://tenpo.aeon-kyushu.info/big/detail/big-kokuraadachi/?is_browser=true,,イオン九州株式会社,,,北九州市小倉北区,明和町1-7,33.876556,130.887518
0000061640,福岡県,ザ・ビッグ小倉原町店,https://tenpo.aeon-kyushu.info/big/detail/big-kokuraharamachi/?is_browser=true,,イオン九州株式会社,,,北九州市小倉北区,原町2-6-14,33.87446,130.865684
0000055610,福岡県,ザ・ビッグ十三部店,https://tenpo.aeon-kyushu.info/big/detail/big-jusanbu/?is_browser=true,,イオン九州株式会社,,,久留米市,野中町389-1,33.309731,130.538551
0000095480,福岡県,ザ・ビッグ土井店,https://tenpo.aeon-kyushu.info/big/detail/big-doi/?is_browser=true,,イオン九州株式会社,,,福岡市東区,青葉7-61-2,33.63703,130.465813
0000045700,福岡県,ザ・ビッグ福岡空港東店,https://tenpo.aeon-kyushu.info/big/detail/big-fukuokakukoh/?is_browser=true,,イオン九州株式会社,,,糟屋郡志免町,別府3-6-1,33.604061,130.456167
0000806880,福岡県,ザ・ビッグ南福岡店,https://tenpo.aeon-kyushu.info/big/detail/big-minamifukuoka/?is_browser=true,,イオン九州株式会社,,,福岡市博多区,三筑1-11-1,33.552343,130.456165
0000807490,福岡県,マックスバリュエクスプレス井尻駅前店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-ijiriekimae/?is_browser=true,,イオン九州株式会社,,,福岡市南区,井尻4-1-34,33.551226,130.443961
0000011440,福岡県,マックスバリュ上の原店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-uenoharu/?is_browser=true,,イオン九州株式会社,,,北九州市八幡西区,上ノ原3-31-8,33.833626,130.755291
0000805130,福岡県,マックスバリュエクスプレス大橋店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-oohashi/?is_browser=true,,イオン九州株式会社,,,福岡市南区,大橋1-27-8,33.556278,130.428028
0000045990,福岡県,マックスバリュ小郡七夕通り店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-ogoritanabatado/?is_browser=true,,イオン九州株式会社,,,小郡市,小板井字蓮輪102-1,33.392764,130.559216
0000055020,福岡県,マックスバリュエクスプレス片江店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-katae/?is_browser=true,,イオン九州株式会社,,,福岡市城南区,片江4-3-1,33.551782,130.371076
0000807440,福岡県,マックスバリュエクスプレス上白水店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-kamishirouzu/?is_browser=true,,イオン九州株式会社,,,春日市,上白水4-5,33.519341,130.443216
0000090990,福岡県,マックスバリュくりえいと宗像店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-kurieitomunakat/?is_browser=true,,イオン九州株式会社,,,宗像市,クリエイト3-3-20,33.819164,130.565785
0000045970,福岡県,マックスバリュ久留米西店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-kurumenishi/?is_browser=true,,イオン九州株式会社,,,久留米市,梅満町490-11,33.311625,130.503554
0000005340,福岡県,イオンタウン黒崎,https://www.aeontown.co.jp/kurosaki/,,イオンタウン株式会社,,,北九州市八幡西区,西曲里町3-1,33.859785,130.760254
0000055160,福岡県,マックスバリュ黒崎店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-kurosaki/?is_browser=true,,イオン九州株式会社,,,北九州市八幡西区,西曲里町3-1,33.859785,130.760254
0000045860,福岡県,マックスバリュ小倉愛宕店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-kokuraatago/?is_browser=true,,イオン九州株式会社,,,北九州市小倉北区,愛宕1-5-65,33.887972,130.865436
0000045750,福岡県,マックスバリュ篠栗店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-sasaguri/?is_browser=true,,イオン九州株式会社,,,糟屋郡篠栗町,大字尾仲字宮ノ下702-1,33.621555,130.513768
0000074370,福岡県,マックスバリュエクスプレスJR南福岡店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-jrminamifukuoka/?is_browser=true,,イオン九州株式会社,,,福岡市博多区,寿町2-9-30,33.542067,130.460772
0000045810,福岡県,マックスバリュ次郎丸店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-jiroumaru/?is_browser=true,,イオン九州株式会社,,,福岡市早良区,次郎丸4-9-5,33.548514,130.327883
0000025980,福岡県,マックスバリュ周船寺西店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-susenjinishi/?is_browser=true,,イオン九州株式会社,,,福岡市西区,周船寺1-17,33.57174,130.24137
0000727200,福岡県,ザ・ビッグ田主丸店,https://tenpo.aeon-kyushu.info/big/detail/big-tanushimaru/?is_browser=true,,イオン九州株式会社,,,久留米市,田主丸町豊城字下ツブロ1895,33.341253,130.679625
0000045880,福岡県,マックスバリュ千早店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-chihaya/?is_browser=true,,イオン九州株式会社,,,福岡市東区,千早2-26-45,33.646232,130.434006
0000091070,福岡県,マックスバリュ那珂川店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-nakagawa/?is_browser=true,,イオン九州株式会社,,,那珂川市,松原1-20,33.507122,130.437378
0000059440,福岡県,マックスバリュ直方新入店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-noogatashinnyuu/?is_browser=true,,イオン九州株式会社,,,直方市,大字下新入509-9,33.763292,130.714791
0000075000,福岡県,マックスバリュエクスプレス野芥店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-noke/?is_browser=true,,イオン九州株式会社,,,福岡市早良区,野芥4-45-61,33.540029,130.34529
0000055630,福岡県,マックスバリュ筥崎宮前店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-hakozakimiyamae/?is_browser=true,,イオン九州株式会社,,,福岡市東区,馬出4-9-15,33.616487,130.416703
0000059420,福岡県,マックスバリュ福間駅前店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-fukumaekimae/?is_browser=true,,イオン九州株式会社,,,福津市,日蒔野1-1-1,33.763646,130.488567
0000092070,福岡県,マックスバリュエクスプレス二日市店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-futsukaichi/?is_browser=true,,イオン九州株式会社,,,筑紫野市,二日市西2-10-1,33.492881,130.518216
0000045740,福岡県,マックスバリュ前原店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-maebaru/?is_browser=true,,イオン九州株式会社,,,糸島市,浦志1-5-2,33.560695,130.210656
0000045900,福岡県,マックスバリュ真名子店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-manago/?is_browser=true,,イオン九州株式会社,,,北九州市八幡西区,真名子2-4-1,33.78388,130.730181
0000011450,福岡県,マックスバリュ御笠川店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-mikasagawa/?is_browser=true,,イオン九州株式会社,,,大野城市,御笠川4-13-26,33.547292,130.483338
0000045790,福岡県,マックスバリュ水巻店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-mizumaki/?is_browser=true,,イオン九州株式会社,,,遠賀郡水巻町,頃末北4-3-30,33.859378,130.695771
0000807480,福岡県,マックスバリュエクスプレス港町店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-minatomachi/?is_browser=true,,イオン九州株式会社,,,福岡市中央区,荒戸1-10-20,33.593519,130.378837
0000804800,福岡県,マックスバリュ三萩野店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-mihagino/?is_browser=true,,イオン九州株式会社,,,北九州市小倉北区,昭和町14-20,33.872469,130.87778
0000059410,福岡県,マックスバリュエクスプレス姪浜駅前店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-meinohamaekimae/?is_browser=true,,イオン九州株式会社,,,福岡市西区,内浜1-1番5号,33.583469,130.323085
0000045890,福岡県,マックスバリュ門司西店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-mojinishi/?is_browser=true,,イオン九州株式会社,,,北九州市門司区,上馬寄1-11-1,33.889357,130.930257
0000012100,福岡県,マックスバリュ八女本町店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-yamehonmachi/?is_browser=true,,イオン九州株式会社,,,八女市,本町五丁野2-61,33.207993,130.562752
0000055590,福岡県,マックスバリュ八女本村店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mv-yamemotomura/?is_browser=true,,イオン九州株式会社,,,八女市,本村545-1,33.218929,130.559039
0000075260,福岡県,マックスバリュエクスプレス内野店,https://tenpo.aeon-kyushu.info/maxvalu/detail/mvex-uchino/?is_browser=true,,イオン九州株式会社,,,福岡市早良区,早良1-14-53,33.503493,130.336414
